Time,Local Time,CO2_1,CO2_2
1720737966.2891507,Fri Jul 12 00:46:06 2024,"10001
","None
"
1720738026.1459377,Fri Jul 12 00:47:06 2024,"10001
","10001
"
1720738085.4006803,Fri Jul 12 00:48:05 2024,"8200
","None
"
1720738145.9961722,Fri Jul 12 00:49:05 2024,"10001
","10001
"
1720738205.4702818,Fri Jul 12 00:50:05 2024,"10001
","None
"
1720738266.3425415,Fri Jul 12 00:51:06 2024,"10001
","10001
"
1720738326.0278351,Fri Jul 12 00:52:06 2024,"10001
","None
"
1720738385.6931062,Fri Jul 12 00:53:05 2024,"10001
","10001
"
1720738446.1171737,Fri Jul 12 00:54:06 2024,"10001
","None
"
1720738506.0365136,Fri Jul 12 00:55:06 2024,"10001
","10001
"
1720738565.6910174,Fri Jul 12 00:56:05 2024,"10001
","None
"
1720738626.3780375,Fri Jul 12 00:57:06 2024,"10001
","10001
"
1720738685.7717624,Fri Jul 12 00:58:05 2024,"10001
","None
"
1720738745.7269025,Fri Jul 12 00:59:05 2024,"8002
","10001
"
1720738806.3479548,Fri Jul 12 01:00:06 2024,"10001
","None
"
1720738865.5741482,Fri Jul 12 01:01:05 2024,"10001
","10001
"
1720738925.929234,Fri Jul 12 01:02:05 2024,"10001
","None
"
1720738986.9120927,Fri Jul 12 01:03:06 2024,"10001
","10001
"
1720739046.4917724,Fri Jul 12 01:04:06 2024,"10001
","None
"
1720739106.2631311,Fri Jul 12 01:05:06 2024,"10001
","10001
"
1720739165.5898001,Fri Jul 12 01:06:05 2024,"10001
","None
"
1720739226.1254382,Fri Jul 12 01:07:06 2024,"10001
","None
"
1720739285.786155,Fri Jul 12 01:08:05 2024,"10001
","10001
"
1720739346.198728,Fri Jul 12 01:09:06 2024,"10001
","None
"
1720739406.1285753,Fri Jul 12 01:10:06 2024,"10001
","10001
"
1720739465.7767382,Fri Jul 12 01:11:05 2024,"10001
","None
"
1720739526.4720576,Fri Jul 12 01:12:06 2024,"10001
","10001
"
1720739586.3376865,Fri Jul 12 01:13:06 2024,"10001
","None
"
1720739646.3173568,Fri Jul 12 01:14:06 2024,"10001
","10001
"
1720739705.9176896,Fri Jul 12 01:15:05 2024,"10001
","None
"
1720739766.6597145,Fri Jul 12 01:16:06 2024,"10001
","10001
"
1720739825.994395,Fri Jul 12 01:17:05 2024,"10001
","None
"
1720739886.004977,Fri Jul 12 01:18:06 2024,"10001
","10001
"
1720739945.585949,Fri Jul 12 01:19:05 2024,"10001
","None
"
1720740006.3457932,Fri Jul 12 01:20:06 2024,"10001
","10001
"
1720740065.657119,Fri Jul 12 01:21:05 2024,"10001
","None
"
1720740126.1874688,Fri Jul 12 01:22:06 2024,"10001
","None
"
1720740185.7248366,Fri Jul 12 01:23:05 2024,"10001
","None
"
1720740246.533007,Fri Jul 12 01:24:06 2024,"10001
","10001
"
1720740305.7990406,Fri Jul 12 01:25:05 2024,"10001
","None
"
1720740366.376463,Fri Jul 12 01:26:06 2024,"10001
","10001
"
1720740425.8687813,Fri Jul 12 01:27:05 2024,"10001
","None
"
1720740486.717725,Fri Jul 12 01:28:06 2024,"10001
","10001
"
1720740545.9327586,Fri Jul 12 01:29:05 2024,"10001
","None
"
1720740606.5647717,Fri Jul 12 01:30:06 2024,"10001
","10001
"
1720740666.4962497,Fri Jul 12 01:31:06 2024,"10001
","None
"
1720740726.409656,Fri Jul 12 01:32:06 2024,"10001
","10001
"
1720740786.0798292,Fri Jul 12 01:33:06 2024,"10001
","None
"
1720740845.756181,Fri Jul 12 01:34:05 2024,"10001
","10001
"
1720740906.1546772,Fri Jul 12 01:35:06 2024,"10001
","None
"
1720740966.0997548,Fri Jul 12 01:36:06 2024,"10001
","10001
"
1720741025.7234206,Fri Jul 12 01:37:05 2024,"10001
","None
"
1720741086.440585,Fri Jul 12 01:38:06 2024,"10001
","10001
"
1720741145.7922666,Fri Jul 12 01:39:05 2024,"10001
","None
"
1720741206.7857635,Fri Jul 12 01:40:06 2024,"10001
","10001
"
1720741266.3631923,Fri Jul 12 01:41:06 2024,"10001
","None
"
1720741326.1359,Fri Jul 12 01:42:06 2024,"10001
","10001
"
1720741385.4338691,Fri Jul 12 01:43:05 2024,"10001
","None
"
1720741445.9836295,Fri Jul 12 01:44:05 2024,"10001
","10001
"
1720741505.5104,Fri Jul 12 01:45:05 2024,"10001
","None
"
1720741566.327321,Fri Jul 12 01:46:06 2024,"10001
","10001
"
1720741625.5760458,Fri Jul 12 01:47:05 2024,"10001
","None
"
1720741686.1734016,Fri Jul 12 01:48:06 2024,"10001
","10001
"
1720741745.6624317,Fri Jul 12 01:49:05 2024,"10001
","None
"
1720741806.5146923,Fri Jul 12 01:50:06 2024,"10001
","10001
"
1720741865.7283182,Fri Jul 12 01:51:05 2024,"10001
","None
"
1720741926.3607829,Fri Jul 12 01:52:06 2024,"10001
","10001
"
1720741985.7990744,Fri Jul 12 01:53:05 2024,"10001
","None
"
1720742046.7013323,Fri Jul 12 01:54:06 2024,"10001
","10001
"
1720742106.3677158,Fri Jul 12 01:55:06 2024,"10001
","None
"
1720742166.0471265,Fri Jul 12 01:56:06 2024,"10001
","10001
"
1720742225.4275334,Fri Jul 12 01:57:05 2024,"10001
","None
"
1720742286.3891828,Fri Jul 12 01:58:06 2024,"10001
","10001
"
1720742345.9926617,Fri Jul 12 01:59:05 2024,"10001
","None
"
1720742405.7358644,Fri Jul 12 02:00:05 2024,"10001
","10001
"
1720742466.0667737,Fri Jul 12 02:01:06 2024,"10001
","None
"
1720742526.0760808,Fri Jul 12 02:02:06 2024,"10001
","10001
"
1720742585.6413481,Fri Jul 12 02:03:05 2024,"10001
","None
"
1720742646.414557,Fri Jul 12 02:04:06 2024,"10001
","10001
"
1720742705.7092843,Fri Jul 12 02:05:05 2024,"10001
","None
"
1720742766.258955,Fri Jul 12 02:06:06 2024,"10001
","10001
"
1720742825.7827368,Fri Jul 12 02:07:05 2024,"10001
","None
"
1720742886.594553,Fri Jul 12 02:08:06 2024,"10001
","10001
"
1720742945.8514597,Fri Jul 12 02:09:05 2024,"10001
","None
"
1720743006.4385953,Fri Jul 12 02:10:06 2024,"10001
","10001
"
1720743065.9115949,Fri Jul 12 02:11:05 2024,"10001
","None
"
1720743126.7727065,Fri Jul 12 02:12:06 2024,"10001
","10001
"
1720743185.9983742,Fri Jul 12 02:13:05 2024,"7525
","None
"
1720743245.6202164,Fri Jul 12 02:14:05 2024,"10001
","10001
"
1720743306.049131,Fri Jul 12 02:15:06 2024,"10001
","None
"
1720743365.9589915,Fri Jul 12 02:16:05 2024,"10001
","10001
"
1720743426.621711,Fri Jul 12 02:17:06 2024,"10001
","None
"
1720743486.1450272,Fri Jul 12 02:18:06 2024,"10001
","None
"
1720743545.9713628,Fri Jul 12 02:19:05 2024,"10001
","10001
"
1720743605.235962,Fri Jul 12 02:20:05 2024,"10001
","None
"
1720743665.813339,Fri Jul 12 02:21:05 2024,"10001
","10001
"
1720743726.286729,Fri Jul 12 02:22:06 2024,"10001
","None
"
1720743786.150391,Fri Jul 12 02:23:06 2024,"10001
","10001
"
1720743845.8664606,Fri Jul 12 02:24:05 2024,"10001
","None
"
1720743906.4877627,Fri Jul 12 02:25:06 2024,"10001
","10001
"
1720743965.9353142,Fri Jul 12 02:26:05 2024,"10001
","None
"
1720744026.824399,Fri Jul 12 02:27:06 2024,"10001
","10001
"
1720744086.497073,Fri Jul 12 02:28:06 2024,"10001
","None
"
1720744146.1673565,Fri Jul 12 02:29:06 2024,"10001
","10001
"
1720744205.5756748,Fri Jul 12 02:30:05 2024,"10001
","None
"
1720744266.5030582,Fri Jul 12 02:31:06 2024,"10001
","10001
"
1720744326.1460826,Fri Jul 12 02:32:06 2024,"10001
","None
"
1720744385.857272,Fri Jul 12 02:33:05 2024,"10001
","10001
"
1720744446.2060905,Fri Jul 12 02:34:06 2024,"10001
","None
"
1720744506.6882412,Fri Jul 12 02:35:06 2024,"10001
","10001
"
1720744566.2843149,Fri Jul 12 02:36:06 2024,"10001
","None
"
1720744625.5300565,Fri Jul 12 02:37:05 2024,"10001
","10001
"
1720744685.8458183,Fri Jul 12 02:38:05 2024,"10001
","None
"
1720744746.377505,Fri Jul 12 02:39:06 2024,"10001
","None
"
1720744806.0322134,Fri Jul 12 02:40:06 2024,"10001
","10001
"
1720744865.9441814,Fri Jul 12 02:41:05 2024,"10001
","None
"
1720744926.866943,Fri Jul 12 02:42:06 2024,"10001
","10001
"
1720744986.5114262,Fri Jul 12 02:43:06 2024,"10001
","None
"
1720745046.2244473,Fri Jul 12 02:44:06 2024,"10001
","10001
"
1720745105.5891466,Fri Jul 12 02:45:05 2024,"10001
","None
"
1720745166.5638173,Fri Jul 12 02:46:06 2024,"10001
","10001
"
1720745226.1465921,Fri Jul 12 02:47:06 2024,"10001
","None
"
1720745285.9052641,Fri Jul 12 02:48:05 2024,"10001
","10001
"
1720745346.21619,Fri Jul 12 02:49:06 2024,"10001
","None
"
1720745405.7563198,Fri Jul 12 02:50:05 2024,"10001
","None
"
1720745466.4047399,Fri Jul 12 02:51:06 2024,"10001
","10001
"
1720745525.8216448,Fri Jul 12 02:52:05 2024,"10001
","None
"
1720745586.7410624,Fri Jul 12 02:53:06 2024,"10001
","10001
"
1720745646.3934953,Fri Jul 12 02:54:06 2024,"10001
","None
"
1720745706.0808947,Fri Jul 12 02:55:06 2024,"10001
","10001
"
1720745765.4713333,Fri Jul 12 02:56:05 2024,"10001
","None
"
1720745826.4127567,Fri Jul 12 02:57:06 2024,"10001
","10001
"
1720745886.0221233,Fri Jul 12 02:58:06 2024,"10001
","None
"
1720745945.7502158,Fri Jul 12 02:59:05 2024,"10001
","10001
"
1720746006.091145,Fri Jul 12 03:00:06 2024,"10001
","None
"
1720746066.0808258,Fri Jul 12 03:01:06 2024,"10001
","10001
"
1720746125.667551,Fri Jul 12 03:02:05 2024,"10001
","None
"
1720746186.4149399,Fri Jul 12 03:03:06 2024,"10001
","10001
"
1720746245.728389,Fri Jul 12 03:04:05 2024,"10001
","None
"
1720746306.25033,Fri Jul 12 03:05:06 2024,"10001
","None
"
1720746365.8009987,Fri Jul 12 03:06:05 2024,"10001
","None
"
1720746426.5827713,Fri Jul 12 03:07:06 2024,"10001
","10001
"
1720746485.8701792,Fri Jul 12 03:08:05 2024,"10001
","None
"
1720746546.4222639,Fri Jul 12 03:09:06 2024,"10001
","10001
"
1720746605.93393,Fri Jul 12 03:10:05 2024,"10001
","None
"
1720746666.755505,Fri Jul 12 03:11:06 2024,"10001
","10001
"
1720746726.010761,Fri Jul 12 03:12:06 2024,"10001
","None
"
1720746785.5974617,Fri Jul 12 03:13:05 2024,"10001
","10001
"
1720746846.0788708,Fri Jul 12 03:14:06 2024,"10001
","None
"
1720746905.9296148,Fri Jul 12 03:15:05 2024,"10001
","10001
"
1720746966.6399434,Fri Jul 12 03:16:06 2024,"10001
","None
"
1720747026.261281,Fri Jul 12 03:17:06 2024,"10001
","10001
"
1720747085.706746,Fri Jul 12 03:18:05 2024,"10001
","None
"
1720747146.5967014,Fri Jul 12 03:19:06 2024,"10001
","10001
"
1720747206.7635584,Fri Jul 12 03:20:06 2024,"10001
","10001
"
1720747266.311597,Fri Jul 12 03:21:06 2024,"10001
","None
"
1720747326.1021824,Fri Jul 12 03:22:06 2024,"10001
","10001
"
1720747385.3809988,Fri Jul 12 03:23:05 2024,"10001
","None
"
1720747445.9376945,Fri Jul 12 03:24:05 2024,"10001
","10001
"
1720747506.6004796,Fri Jul 12 03:25:06 2024,"10001
","10001
"
1720747565.9988022,Fri Jul 12 03:26:05 2024,"10001
","None
"
1720747625.9391005,Fri Jul 12 03:27:05 2024,"10001
","10001
"
1720747686.5420957,Fri Jul 12 03:28:06 2024,"10001
","None
"
1720747746.2735913,Fri Jul 12 03:29:06 2024,"10001
","10001
"
1720747805.610231,Fri Jul 12 03:30:05 2024,"10001
","None
"
1720747866.6085944,Fri Jul 12 03:31:06 2024,"10001
","10001
"
1720747926.1670752,Fri Jul 12 03:32:06 2024,"10001
","None
"
1720747985.9494863,Fri Jul 12 03:33:05 2024,"10001
","10001
"
1720748046.2392735,Fri Jul 12 03:34:06 2024,"10001
","None
"
1720748105.7860672,Fri Jul 12 03:35:05 2024,"10001
","10001
"
1720748166.308726,Fri Jul 12 03:36:06 2024,"10001
","None
"
1720748226.1183295,Fri Jul 12 03:37:06 2024,"10001
","10001
"
1720748285.3854387,Fri Jul 12 03:38:05 2024,"10001
","None
"
1720748346.4546466,Fri Jul 12 03:39:06 2024,"10001
","10001
"
1720748405.9465337,Fri Jul 12 03:40:05 2024,"10001
","None
"
1720748466.7860637,Fri Jul 12 03:41:06 2024,"10001
","10001
"
1720748526.505115,Fri Jul 12 03:42:06 2024,"10001
","None
"
1720748586.125139,Fri Jul 12 03:43:06 2024,"10001
","10001
"
1720748645.583771,Fri Jul 12 03:44:05 2024,"10001
","None
"
1720748706.45863,Fri Jul 12 03:45:06 2024,"10001
","10001
"
1720748766.135174,Fri Jul 12 03:46:06 2024,"10001
","None
"
1720748825.6780453,Fri Jul 12 03:47:05 2024,"10001
","None
"
1720748886.4623466,Fri Jul 12 03:48:06 2024,"10001
","10001
"
1720748945.738084,Fri Jul 12 03:49:05 2024,"10001
","None
"
1720749006.3009548,Fri Jul 12 03:50:06 2024,"10001
","10001
"
1720749065.8003058,Fri Jul 12 03:51:05 2024,"10001
","None
"
1720749126.635363,Fri Jul 12 03:52:06 2024,"10001
","10001
"
1720749185.8805099,Fri Jul 12 03:53:05 2024,"10001
","None
"
1720749246.4727364,Fri Jul 12 03:54:06 2024,"10001
","10001
"
1720749305.9338453,Fri Jul 12 03:55:05 2024,"10001
","None
"
1720749366.8074887,Fri Jul 12 03:56:06 2024,"10001
","10001
"
1720749426.4848852,Fri Jul 12 03:57:06 2024,"10001
","None
"
1720749486.155546,Fri Jul 12 03:58:06 2024,"10001
","10001
"
1720749545.5522857,Fri Jul 12 03:59:05 2024,"10001
","None
"
1720749606.4813812,Fri Jul 12 04:00:06 2024,"10001
","10001
"
1720749666.1042037,Fri Jul 12 04:01:06 2024,"10001
","None
"
1720749725.8156254,Fri Jul 12 04:02:05 2024,"10001
","10001
"
1720749786.1743896,Fri Jul 12 04:03:06 2024,"10001
","None
"
1720749846.1462274,Fri Jul 12 04:04:06 2024,"10001
","10001
"
1720749905.7269955,Fri Jul 12 04:05:05 2024,"10001
","None
"
1720749966.4739473,Fri Jul 12 04:06:06 2024,"10001
","10001
"
1720750025.7946894,Fri Jul 12 04:07:05 2024,"10001
","None
"
1720750086.3182075,Fri Jul 12 04:08:06 2024,"10001
","None
"
1720750145.976006,Fri Jul 12 04:09:05 2024,"10001
","10001
"
1720750205.40134,Fri Jul 12 04:10:05 2024,"10001
","None
"
1720750266.3053987,Fri Jul 12 04:11:06 2024,"10001
","10001
"
1720750325.9568458,Fri Jul 12 04:12:05 2024,"10001
","None
"
1720750386.632812,Fri Jul 12 04:13:06 2024,"10001
","10001
"
1720750446.0314064,Fri Jul 12 04:14:06 2024,"10001
","None
"
1720750505.9686515,Fri Jul 12 04:15:05 2024,"10001
","10001
"
1720750565.5841398,Fri Jul 12 04:16:05 2024,"10001
","None
"
1720750626.2980335,Fri Jul 12 04:17:06 2024,"10001
","10001
"
1720750685.6414082,Fri Jul 12 04:18:05 2024,"10001
","None
"
1720750746.6303484,Fri Jul 12 04:19:06 2024,"10001
","10001
"
1720750806.2046878,Fri Jul 12 04:20:06 2024,"10001
","None
"
1720750865.9664779,Fri Jul 12 04:21:05 2024,"10001
","10001
"
1720750925.2748797,Fri Jul 12 04:22:05 2024,"10001
","None
"
1720750986.2935832,Fri Jul 12 04:23:06 2024,"10001
","10001
"
1720751045.839159,Fri Jul 12 04:24:05 2024,"10001
","None
"
1720751106.621476,Fri Jul 12 04:25:06 2024,"10001
","10001
"
1720751165.8981104,Fri Jul 12 04:26:05 2024,"10001
","None
"
1720751225.4583125,Fri Jul 12 04:27:05 2024,"10001
","10001
"
1720751285.979312,Fri Jul 12 04:28:05 2024,"10001
","None
"
1720751345.7881656,Fri Jul 12 04:29:05 2024,"10001
","10001
"
1720751406.0422935,Fri Jul 12 04:30:06 2024,"7503
","None
"
1720751465.6201308,Fri Jul 12 04:31:05 2024,"10001
","10001
"
1720751526.0995765,Fri Jul 12 04:32:06 2024,"10001
","None
"
1720751585.950172,Fri Jul 12 04:33:05 2024,"10001
","10001
"
1720751646.638978,Fri Jul 12 04:34:06 2024,"10001
","None
"
1720751706.2818727,Fri Jul 12 04:35:06 2024,"10001
","10001
"
1720751765.7191322,Fri Jul 12 04:36:05 2024,"10001
","None
"
1720751826.6097605,Fri Jul 12 04:37:06 2024,"10001
","10001
"
1720751886.2792935,Fri Jul 12 04:38:06 2024,"10001
","None
"
1720751945.8056207,Fri Jul 12 04:39:05 2024,"10001
","None
"
1720752006.6023085,Fri Jul 12 04:40:06 2024,"10001
","10001
"
1720752065.8822575,Fri Jul 12 04:41:05 2024,"10001
","None
"
1720752126.4301915,Fri Jul 12 04:42:06 2024,"10001
","10001
"
1720752185.9413557,Fri Jul 12 04:43:05 2024,"10001
","None
"
1720752246.7507594,Fri Jul 12 04:44:06 2024,"10001
","10001
"
1720752306.0145433,Fri Jul 12 04:45:06 2024,"10001
","None
"
1720752365.5800183,Fri Jul 12 04:46:05 2024,"10001
","10001
"
1720752426.0785077,Fri Jul 12 04:47:06 2024,"10001
","None
"
1720752485.904762,Fri Jul 12 04:48:05 2024,"10001
","10001
"
1720752546.1407151,Fri Jul 12 04:49:06 2024,"10001
","None
"
1720752605.7355866,Fri Jul 12 04:50:05 2024,"10001
","10001
"
1720752666.1938484,Fri Jul 12 04:51:06 2024,"10001
","None
"
1720752726.0610723,Fri Jul 12 04:52:06 2024,"10001
","10001
"
1720752785.2834523,Fri Jul 12 04:53:05 2024,"10001
","None
"
1720752845.8887784,Fri Jul 12 04:54:05 2024,"10001
","10001
"
1720752906.3178737,Fri Jul 12 04:55:06 2024,"10001
","None
"
1720752966.2106051,Fri Jul 12 04:56:06 2024,"10001
","10001
"
1720753025.8754578,Fri Jul 12 04:57:05 2024,"10001
","None
"
1720753086.5320988,Fri Jul 12 04:58:06 2024,"10001
","10001
"
1720753145.939268,Fri Jul 12 04:59:05 2024,"10001
","None
"
1720753206.8542314,Fri Jul 12 05:00:06 2024,"10001
","10001
"
1720753266.4845335,Fri Jul 12 05:01:06 2024,"10001
","None
"
1720753326.1908948,Fri Jul 12 05:02:06 2024,"10001
","10001
"
1720753385.5550416,Fri Jul 12 05:03:05 2024,"10001
","None
"
1720753446.5140045,Fri Jul 12 05:04:06 2024,"10001
","10001
"
1720753506.107826,Fri Jul 12 05:05:06 2024,"10001
","None
"
1720753565.8408608,Fri Jul 12 05:06:05 2024,"10001
","10001
"
1720753626.1656709,Fri Jul 12 05:07:06 2024,"10001
","None
"
1720753686.1631942,Fri Jul 12 05:08:06 2024,"10001
","10001
"
1720753745.7380466,Fri Jul 12 05:09:05 2024,"10001
","None
"
1720753806.4850569,Fri Jul 12 05:10:06 2024,"10001
","10001
"
1720753865.790945,Fri Jul 12 05:11:05 2024,"10001
","None
"
1720753926.3113241,Fri Jul 12 05:12:06 2024,"10001
","None
"
1720753985.848439,Fri Jul 12 05:13:05 2024,"10001
","None
"
1720754046.632273,Fri Jul 12 05:14:06 2024,"10001
","10001
"
1720754105.905718,Fri Jul 12 05:15:05 2024,"10001
","None
"
1720754166.4571488,Fri Jul 12 05:16:06 2024,"10001
","10001
"
1720754225.9691267,Fri Jul 12 05:17:05 2024,"10001
","None
"
1720754285.7823896,Fri Jul 12 05:18:05 2024,"10001
","10001
"
1720754346.027589,Fri Jul 12 05:19:06 2024,"10001
","None
"
1720754405.6075578,Fri Jul 12 05:20:05 2024,"10001
","10001
"
1720754466.075966,Fri Jul 12 05:21:06 2024,"10001
","None
"
1720754525.9305754,Fri Jul 12 05:22:05 2024,"10001
","10001
"
1720754586.1411922,Fri Jul 12 05:23:06 2024,"7501
","None
"
1720754645.7579517,Fri Jul 12 05:24:05 2024,"10001
","10001
"
1720754706.1812146,Fri Jul 12 05:25:06 2024,"10001
","None
"
1720754766.0816767,Fri Jul 12 05:26:06 2024,"10001
","10001
"
1720754825.7365956,Fri Jul 12 05:27:05 2024,"10001
","None
"
1720754886.4044495,Fri Jul 12 05:28:06 2024,"10001
","10001
"
1720754945.7964432,Fri Jul 12 05:29:05 2024,"10001
","None
"
1720755006.7257905,Fri Jul 12 05:30:06 2024,"10001
","10001
"
1720755066.352327,Fri Jul 12 05:31:06 2024,"10001
","None
"
1720755126.0559115,Fri Jul 12 05:32:06 2024,"10001
","10001
"
1720755185.4207623,Fri Jul 12 05:33:05 2024,"10001
","None
"
1720755246.3761156,Fri Jul 12 05:34:06 2024,"10001
","10001
"
1720755305.9602122,Fri Jul 12 05:35:05 2024,"10001
","None
"
1720755365.700378,Fri Jul 12 05:36:05 2024,"10001
","10001
"
1720755426.021927,Fri Jul 12 05:37:06 2024,"10001
","None
"
1720755486.0195687,Fri Jul 12 05:38:06 2024,"10001
","10001
"
1720755545.5884483,Fri Jul 12 05:39:05 2024,"10001
","None
"
1720755606.339821,Fri Jul 12 05:40:06 2024,"10001
","10001
"
1720755665.6443787,Fri Jul 12 05:41:05 2024,"10001
","None
"
1720755726.174645,Fri Jul 12 05:42:06 2024,"10001
","10001
"
1720755785.823131,Fri Jul 12 05:43:05 2024,"10001
","10001
"
1720755846.2209792,Fri Jul 12 05:44:06 2024,"10001
","None
"
1720755906.1394482,Fri Jul 12 05:45:06 2024,"10001
","10001
"
1720755965.7781107,Fri Jul 12 05:46:05 2024,"10001
","None
"
1720756026.4549463,Fri Jul 12 05:47:06 2024,"10001
","10001
"
1720756085.842138,Fri Jul 12 05:48:05 2024,"10001
","None
"
1720756146.7728724,Fri Jul 12 05:49:06 2024,"10001
","10001
"
1720756206.377993,Fri Jul 12 05:50:06 2024,"10001
","None
"
1720756266.0978842,Fri Jul 12 05:51:06 2024,"10001
","10001
"
1720756325.4562657,Fri Jul 12 05:52:05 2024,"10001
","None
"
1720756386.4151056,Fri Jul 12 05:53:06 2024,"10001
","10001
"
1720756446.010323,Fri Jul 12 05:54:06 2024,"10001
","None
"
1720756505.7396626,Fri Jul 12 05:55:05 2024,"10001
","10001
"
1720756566.0575802,Fri Jul 12 05:56:06 2024,"10001
","None
"
1720756626.0575602,Fri Jul 12 05:57:06 2024,"10001
","10001
"
1720756685.6115873,Fri Jul 12 05:58:05 2024,"10001
","None
"
1720756746.3784614,Fri Jul 12 05:59:06 2024,"10001
","10001
"
1720756805.65878,Fri Jul 12 06:00:05 2024,"10001
","None
"
1720756865.702314,Fri Jul 12 06:01:05 2024,"10001
","10001
"
1720756926.2215497,Fri Jul 12 06:02:06 2024,"10001
","None
"
1720756986.02142,Fri Jul 12 06:03:06 2024,"10001
","10001
"
1720757045.2793097,Fri Jul 12 06:04:05 2024,"10001
","None
"
1720757105.8410234,Fri Jul 12 06:05:05 2024,"10001
","10001
"
1720757166.3196728,Fri Jul 12 06:06:06 2024,"10001
","None
"
1720757226.1581812,Fri Jul 12 06:07:06 2024,"10001
","10001
"
1720757285.3998952,Fri Jul 12 06:08:05 2024,"10001
","None
"
1720757345.9827626,Fri Jul 12 06:09:05 2024,"10001
","10001
"
1720757405.4354715,Fri Jul 12 06:10:05 2024,"10001
","None
"
1720757466.3010817,Fri Jul 12 06:11:06 2024,"10001
","10001
"
1720757525.9838073,Fri Jul 12 06:12:05 2024,"10001
","None
"
1720757585.6231248,Fri Jul 12 06:13:05 2024,"10001
","10001
"
1720757646.0394976,Fri Jul 12 06:14:06 2024,"10001
","None
"
1720757705.9387505,Fri Jul 12 06:15:05 2024,"10001
","10001
"
1720757766.5876408,Fri Jul 12 06:16:06 2024,"10001
","None
"
1720757826.1149232,Fri Jul 12 06:17:06 2024,"10001
","None
"
1720757885.91374,Fri Jul 12 06:18:05 2024,"10001
","10001
"
1720757946.1696732,Fri Jul 12 06:19:06 2024,"10001
","None
"
1720758005.7412155,Fri Jul 12 06:20:05 2024,"10001
","10001
"
1720758066.2139,Fri Jul 12 06:21:06 2024,"10001
","None
"
1720758126.0501037,Fri Jul 12 06:22:06 2024,"10001
","10001
"
1720758185.2774155,Fri Jul 12 06:23:05 2024,"10001
","None
"
1720758245.862792,Fri Jul 12 06:24:05 2024,"10001
","10001
"
1720758306.3259375,Fri Jul 12 06:25:06 2024,"10001
","None
"
1720758366.1766305,Fri Jul 12 06:26:06 2024,"10001
","10001
"
1720758425.8759775,Fri Jul 12 06:27:05 2024,"10001
","None
"
1720758486.4877934,Fri Jul 12 06:28:06 2024,"10001
","10001
"
1720758545.928205,Fri Jul 12 06:29:05 2024,"10001
","None
"
1720758606.8022454,Fri Jul 12 06:30:06 2024,"10001
","10001
"
1720758666.4842386,Fri Jul 12 06:31:06 2024,"10001
","None
"
1720758726.1224468,Fri Jul 12 06:32:06 2024,"10001
","10001
"
1720758785.5323544,Fri Jul 12 06:33:05 2024,"10001
","None
"
1720758846.4388838,Fri Jul 12 06:34:06 2024,"10001
","10001
"
1720758906.076269,Fri Jul 12 06:35:06 2024,"10001
","None
"
1720758965.7592459,Fri Jul 12 06:36:05 2024,"10001
","10001
"
1720759026.1348894,Fri Jul 12 06:37:06 2024,"10001
","None
"
1720759086.0729663,Fri Jul 12 06:38:06 2024,"10001
","10001
"
1720759145.6769927,Fri Jul 12 06:39:05 2024,"10001
","None
"
1720759206.3863235,Fri Jul 12 06:40:06 2024,"10001
","10001
"
1720759265.7322958,Fri Jul 12 06:41:05 2024,"10001
","None
"
1720759326.7016888,Fri Jul 12 06:42:06 2024,"10001
","10001
"
1720759386.2776344,Fri Jul 12 06:43:06 2024,"10001
","None
"
1720759446.0224931,Fri Jul 12 06:44:06 2024,"10001
","10001
"
1720759505.3369095,Fri Jul 12 06:45:05 2024,"10001
","None
"
1720759565.8452585,Fri Jul 12 06:46:05 2024,"10001
","None
"
1720759626.3660448,Fri Jul 12 06:47:06 2024,"10001
","None
"
1720759686.1524444,Fri Jul 12 06:48:06 2024,"10001
","10001
"
1720759745.4285798,Fri Jul 12 06:49:05 2024,"10001
","None
"
1720759805.9689732,Fri Jul 12 06:50:05 2024,"10001
","10001
"
1720759865.625131,Fri Jul 12 06:51:05 2024,"10001
","10001
"
1720759925.9928703,Fri Jul 12 06:52:05 2024,"10001
","None
"
1720759985.937978,Fri Jul 12 06:53:05 2024,"10001
","10001
"
1720760046.5564659,Fri Jul 12 06:54:06 2024,"10001
","None
"
1720760106.2594028,Fri Jul 12 06:55:06 2024,"10001
","10001
"
1720760165.6093948,Fri Jul 12 06:56:05 2024,"10001
","None
"
1720760226.575898,Fri Jul 12 06:57:06 2024,"10001
","10001
"
1720760286.1542034,Fri Jul 12 06:58:06 2024,"10001
","None
"
1720760345.8936255,Fri Jul 12 06:59:05 2024,"10001
","10001
"
1720760406.2135124,Fri Jul 12 07:00:06 2024,"10001
","None
"
1720760466.2030866,Fri Jul 12 07:01:06 2024,"10001
","10001
"
1720760525.7691894,Fri Jul 12 07:02:05 2024,"10001
","None
"
1720760586.51602,Fri Jul 12 07:03:06 2024,"10001
","10001
"
1720760645.8176188,Fri Jul 12 07:04:05 2024,"10001
","None
"
1720760706.340684,Fri Jul 12 07:05:06 2024,"10001
","10001
"
1720760765.8691723,Fri Jul 12 07:06:05 2024,"10001
","None
"
1720760826.6463432,Fri Jul 12 07:07:06 2024,"10001
","10001
"
1720760885.9340882,Fri Jul 12 07:08:05 2024,"10001
","None
"
1720760945.4690924,Fri Jul 12 07:09:05 2024,"10001
","10001
"
1720761005.9800181,Fri Jul 12 07:10:05 2024,"10001
","None
"
